name,reviews.title,reviews.text,reviews.rating,Sentiment_Score,match,Sentiment_Category
"Master of Mixes Pina Colada Mix, 1.75 L",Margaritas,"['bit', 'sweet', 'blend', 'well']",3.0,0.6249,True,1
"Master of Mixes Pina Colada Mix, 1.75 L",PIna Colada mix,"['husband', 'friend', 'never', 'pia', 'colada', 'thought', 'awesom', 'perfect', 'easi', 'make', 'sit', 'around', 'pool', 'warm', 'humid', 'day']",5.0,0.8316,True,1
"Angostura Aromatic Bitters, 16 fl oz, ()",Perfect,"['great', 'product', 'price', 'fast', 'deliveri']",5.0,0.6249,True,1
"Angostura Aromatic Bitters, 16 fl oz, ()",Requirement for an Old Fashion!!,"['one', 'great', 'product', 'hard', 'find', 'ounc', 'bottl', 'make', 'great', 'old', 'fashion', 'note', 'use', 'splendamak', 'low', 'calori', 'drink']",5.0,0.7717,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",To much black pepper!,"['bare', 'hint', 'buffalo', 'flavor', 'like', 'wing', 'tast', 'noth', 'pepper', 'plenti', 'flavor', 'expect', 'buffalo', 'flavor', 'wing', 'bad', 'decent', 'meati', 'mayb', 'littl', 'heavi', 'bread', 'bad', 'though', 'size', 'wing', 'vari', 'greatli', 'realli', 'big', 'deal', 'id', 'chang', 'flavor', 'id', 'say', 'stick', 'plain', 'get', 'sauc']",3.0,-0.6705,False,0
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Good value for the price,"['experi', 'review', 'got', 'advertis', 'chunk', 'white', 'meat', 'bread', 'kid', 'love']",4.0,0.6369,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",It's processed food.,"['chicken', 'bread', 'didnt', 'even', 'need', 'dip', 'sauc']",4.0,0.0,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",hot wings,"['last', 'time', 'bought', 'buffalo', 'wing', 'bought', 'name', 'brand', 'disappoint', 'almost', 'heat', 'bought', 'great', 'valu', 'brand', 'last', 'time', 'apprehens', 'could', 'believ', 'much', 'flavor', 'spici', 'delici']",5.0,0.2815,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Yummmm,"['quick', 'easi', 'delici']",5.0,0.0,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",LOVE THESE WYNGZ,"['honest', 'boneless', 'chicken', 'wyngz', 'definit', 'favorit', 'prefer', 'tyson', 'brand', 'complaint', 'hard', 'get', 'local', 'store', 'regularli', 'frustrat']",4.0,0.1779,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",chicken,['delici'],5.0,0.0,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz","HOT, HOT, HOT!!","['great', 'valu', 'buffalo', 'style', 'boneless', 'wyngz', 'extrem', 'hot', 'like', 'spici', 'hot', 'flavor', 'food', 'thought', 'cook', 'well', 'care', 'spici', 'hot']",3.0,0.8979,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Way too much salt!,"['usual', 'buy', 'tyson', 'anyt', 'boneless', 'wing', 'bought', 'save', 'littl', 'money', 'big', 'mistak', 'wing', 'twice', 'sodium', 'tyson', 'chicken', 'definit', 'tell', 'tast', 'end', 'throw', 'whole', 'bag', 'away', 'next', 'time', 'well', 'spend', 'extra', 'dollar']",1.0,0.6486,False,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Good,"['tri', 'whim', 'found', 'much', 'better', 'usual', 'name', 'brand', 'buy']",5.0,0.4404,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Crumbs instead of chunks,"['open', 'bag', 'see', 'nice', 'size', 'chunk', 'chicken', 'mistaken', 'see', 'mayb', 'piec', 'good', 'size', 'chunk', 'rest', 'tini', 'mostli', 'bread']",2.0,0.4939,False,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Hot,"['pack', 'heay', 'good', 'spici']",5.0,0.4404,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Way too hot! And pieces were too irregular,"['hot', 'irregular', 'cut', 'chicken']",1.0,-0.2732,True,0
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Soooo good!!,"['walmart', 'around', 'alway', 'go', 'one', 'carri', 'even', 'though', 'away', 'yum', 'yum', 'yum']",5.0,0.0,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz","Poor quality, poor value.","['chicken', 'wyngz', 'gross', 'way', 'much', 'bread', 'tast', 'buffalo', 'sauc', 'bare', 'notic', 'price', 'walmart', 'sell', 'cant', 'recommend', 'level']",1.0,-0.6381,True,0
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",if you like buffalo wings you will love these.,"['go', 'bag', 'first', 'day', 'bring', 'home', 'perfect', 'amount', 'spici', 'wish', 'bag']",5.0,0.7506,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",dry,['dri'],1.0,0.0,False,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Not Good At All,"['chicken', 'much', 'flavor', 'tast', 'cheap']",1.0,0.0,False,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Wings,"['wing', 'nasti']",1.0,0.0,False,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Good,"['game', 'wing', 'life', 'good']",4.0,0.4404,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",They are good,"['good', 'thought', 'would', 'spicier']",4.0,0.4404,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Great value boneless buffalo wings,"['son', 'love', 'great', 'flavor', 'great', 'price']",4.0,0.9246,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",great wings,"['son', 'grandson', 'love', 'wing']",5.0,0.6369,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Pretty Good Frozen Wings,"['favor', 'better', 'meat', 'tender', 'even', 'microwav', 'price', 'reason']",4.0,0.6808,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Great tasting product,"['great', 'price']",5.0,0.6249,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Perfect,['favorit'],5.0,0.0,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",Tenderness,"['tender', 'juic', 'buy']",5.0,0.0,True,1
"Great Value Boneless Buffalo Style Chunks, 25.5 Oz",The kids love it,"['tast', 'great']",5.0,0.6249,True,1
"Cobblestone Bread Co. Original English Muffins, 6 ct, 12 oz",The BEST English Muffins,"['cobbleston', 'bread', 'co', 'origin', 'english', 'muffin', 'wonder', 'breakfast', 'sandwich', 'toast', 'spread', 'butter', 'drizzl', 'honey', 'jam', 'say', 'enough', 'sure', 'tri', 'mayb', 'lunch', 'chicken', 'salad', 'blt', 'tomato', 'ripe', 'juici', 'way', 'best']",5.0,0.7579,True,1
"Cobblestone Bread Co. Original English Muffins, 6 ct, 12 oz",I like it,"['like', 'better', 'thoma', 'english', 'muffin', 'textur', 'preslit', 'better']",4.0,0.8074,True,1
"Cobblestone Bread Co. Original English Muffins, 6 ct, 12 oz",should it be,"['cobbleston', 'english', 'muffin', 'wheat', 'ct', 'spose', 'doughi', 'hard', 'slice', 'cuz', 'doughi', 'insid', 'ballsup', 'tast', 'good', 'toast', 'till', 'edg', 'burn']",3.0,0.3612,True,1
"Cobblestone Bread Co. Original English Muffins, 6 ct, 12 oz",Great Price and as good as the big name brand,"['english', 'muffin', 'good', 'half', 'price', 'other']",5.0,0.4404,True,1
"Cobblestone Bread Co. Original English Muffins, 6 ct, 12 oz",These are REAL English Muffins,"['love', 'cobbleston', 'origin', 'english', 'muffin', 'new', 'england', 'type', 'english', 'muffin', 'use', 'dont', 'like', 'one', 'nook', 'cranni', 'new', 'england', 'find', 'type', 'everi', 'groceri', 'store', 'necessarili', 'cobbleston', 'brand', 'hard', 'find', 'type', 'south', 'seem', 'like', 'sell', 'thoma', 'gross', 'sometim', 'find', 'food', 'lion', 'walmart', 'doesnt', 'even', 'spot', 'shelf']",5.0,-0.3653,False,0
"Cobblestone Bread Co. Original English Muffins, 6 ct, 12 oz",Watch out Thomas's,"['product', 'good', 'better', 'stay', 'fresher', 'longer', 'product', 'good', 'well']",5.0,0.8689,True,1
"Cobblestone Bread Co. Original English Muffins, 6 ct, 12 oz",These are excellent English Muffins,"['bought', 'tri', 'great', 'flavor', 'crispi', 'lightli', 'toast', 'definit', 'buy']",5.0,0.6249,True,1
"Cobblestone Bread Co. Original English Muffins, 6 ct, 12 oz",great enhlish muffins,"['first', 'time', 'tri', 'realli', 'good']",5.0,0.4404,True,1
"Cobblestone Bread Co. Original English Muffins, 6 ct, 12 oz",English muffins,"['great', 'much', 'better', 'name', 'brand']",4.0,0.7906,True,1
"Cobblestone Bread Co. Original English Muffins, 6 ct, 12 oz",Great,"['doesnt', 'nook', 'cranni', 'price', 'realli', 'enjoy']",5.0,0.4939,True,1
"Cobblestone Bread Co. Original English Muffins, 6 ct, 12 oz",Hard,"['soft', 'like', 'orowheat']",2.0,0.3612,False,1
"Mr _ Mrs T Original Bloody Mary Mix, 59.2 fl oz, ()",Great product - needs safer packaging,"['favorit', 'brand', 'sizei', 'drink', 'instead', 'v', 'breakfast', 'along', 'occasion', 'true', 'bloodi', 'mari', 'entertain', 'friend', 'complaint', 'deliveri', 'packag', 'pack', 'box', 'deliv', 'upsid', 'rip', 'content', 'thank', 'damag', 'would', 'help', 'outer', 'box', 'label', 'side']",5.0,0.8834,True,1
"Mr _ Mrs T Original Bloody Mary Mix, 59.2 fl oz, ()",Bloody Marry Mx,"['love', 'product', 'drink', 'usual', 'oz', 'bottl', 'daili', 'noth', 'mix', 'like', 'snappi', 'tom', 'like', 'better', 'last', 'time', 'order', 'case', 'almost', 'gone', 'alreadi', 'like', 'spici', 'tomato', 'drink', 'highli', 'recommend']",5.0,0.9442,True,1
"Mr _ Mrs T Original Bloody Mary Mix, 59.2 fl oz, ()",It's delicious,"['love', 'drink', 'without', 'alcohol', 'everi', 'day', 'practic', 'non', 'exist', 'store', 'find', 'bold', 'spici', 'cost', 'almost', 'per', 'bottl', 'bold', 'spici']",5.0,0.8555,True,1
"Jose Cuervo Classic Lime The Original Margarita Mix, 33.8 fl oz",Good mix,"['littl', 'tart', 'like']",4.0,0.3612,True,1
"Jose Cuervo Classic Lime The Original Margarita Mix, 33.8 fl oz",Margarita Mix,"['great', 'mix', 'make', 'excel', 'margarita', 'add', 'tequila']",5.0,0.7964,True,1
"Jose Cuervo Classic Lime The Original Margarita Mix, 33.8 fl oz",Bottle is small. Not a good value!,"['small', 'amount', 'price', 'wont', 'make', 'mistak']",1.0,0.0,False,1
"Jose Cuervo Classic Lime The Original Margarita Mix, 33.8 fl oz",The best margarita mix!,['bomb'],5.0,-0.4939,False,0
"Schweppes Diet Tonic Water, 1 L",Diet Tonic Water,"['schwepp', 'make', 'good', 'diet', 'tonic', 'prefer', 'canada', 'dri', 'seem', 'hold', 'fizz', 'longer', 'dont', 'drink', 'gener', 'found', 'offbrand', 'tast', 'good', 'compar', 'schwepp', 'canada', 'dri', 'pleas', 'dont', 'stop', 'carri', 'even', 'add', 'canada', 'dri', 'thing', 'suggest', 'stock', 'shelf', 'time', 'mayb', 'one', 'two', 'shelf', 'sartel', 'walmart']",4.0,0.7709,True,1
"Schweppes Diet Tonic Water, 1 L",Best tasting tonic water,"['drink', 'tonic', 'water', 'one', 'best', 'tast', 'great', 'walmart', 'avail', 'ship', 'home', 'hope', 'continu']",5.0,0.9042,True,1
"Schweppes Diet Tonic Water, 1 L",very expensive for one bottle,"['product', 'advertis', 'said', 'pk', 'idea', 'mean', 'assum', 'go', 'pack', 'turn', 'one', 'bottl', 'le', 'expens', 'buy', 'store', 'make', 'sens']",1.0,0.0,False,1
"Schweppes Diet Tonic Water, 1 L",Best brand ever,"['great', 'tast']",5.0,0.6249,True,1
"Schweppes Diet Tonic Water, 1 L",Best of the Diet Tonic,"['tri', 'cut', 'back', 'sugar', 'found', 'best', 'tast', 'compar', 'canada', 'drypolarwalmart', 'cant', 'find', 'smaller', 'bottl', 'can']",5.0,0.4767,True,1
"Schweppes Diet Tonic Water, 1 L",Diet tonic Water,"['great', 'product', 'purchas']",5.0,0.6249,True,1
"Schweppes Diet Tonic Water, 1 L",Best There Is,"['schwepp', 'tonic', 'best', 'doesnt', 'lose', 'fizz', 'alway', 'great', 'refresh', 'tast']",5.0,0.89,True,1
"Schweppes Diet Tonic Water, 1 L",Schweppes Diet Tonic water,"['ok', 'buy', 'guy', 'run', 'great', 'valu', 'diet', 'tonic', 'water', 'diet', 'schwepp', 'doesnt', 'flavor', 'hold', 'carbon', 'like', 'great', 'valu', 'brand']",3.0,0.9169,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Great margaritas,"['tri', 'save', 'calori', 'still', 'tasti', 'margarita', 'mix', 'great', 'use', 'drop', 'essenti', 'lime', 'oil', 'give', 'natur', 'tast', 'though']",5.0,0.7351,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Skinny Margarita,"['wife', 'love', 'margarita', 'alway', 'struggl', 'make', 'perfect', 'margarita', 'along', 'come', 'jose', 'cuervo', 'classic', 'lime', 'light', 'margarita', 'mix', 'l', 'feel', 'like', 'pro', 'zero', 'calori', 'zero', 'carb', 'zero', 'sugar', 'calori', 'sugar', 'alcohol', 'mix', 'best', 'here', 'formula', 'part', 'mix', 'part', 'tequila', 'love', 'logado', 'total', 'wine', 'teaspoon', 'artifici', 'sweetner', 'big', 'splash', 'gran', 'gala', 'liquer', 'drink', 'becom', 'light', 'amber', 'color', 'fresh', 'lime', 'juic', 'mix', 'well', 'add', 'crush', 'ice', 'voila']",5.0,0.9712,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Jose Cuervo Classic Lime Light Margarita Mix,"['tast', 'great', 'never', 'enough', 'stock', 'store']",5.0,0.6249,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,As good as homemade w/o calories,"['buy', 'year', 'tast', 'like', 'homemad', 'without', 'calori', 'sweet', 'mix']",5.0,0.0052,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Great product,"['love', 'tast', 'good']",5.0,0.7964,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Great sippin by the pool!,"['good', 'refresh', 'drink', 'tast', 'great', 'taco', 'dip', 'true', 'summer', 'treat']",5.0,0.91,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Excellent!,"['tast', 'great']",5.0,0.6249,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Lo-Cal Margaritas,"['great', 'product', 'beat', 'gain', 'weight', 'v', 'cold', 'margarita', 'summer', 'battl', 'good', 'flavor', 'calori', 'usual', 'squeez', 'lime', 'pitcher', 'tast', 'great']",4.0,0.9382,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Great taste,"['low', 'pricegreat', 'tast']",5.0,-0.2732,False,0
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Great product,"['tast', 'great']",5.0,0.6249,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Tequila mixer,"['good', 'tast', 'low', 'cal', 'mixer', 'buy', 'expens', 'tequila', 'tast', 'good']",5.0,0.5719,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Flat Artificial,"['didnt', 'like', 'product', 'compar', 'master', 'mix', 'lite', 'jose', 'cuervo', 'seem', 'flat', 'littl', 'tart', 'tast', 'artifici', 'dont', 'believ', 'contain', 'real', 'lime', 'juic']",3.0,-0.2755,False,0
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,Jose Cuervo Classic Lime Light Margarita Mix,"['mouth', 'bottl', 'bigger', 'would', 'make', 'easier', 'get', 'product', 'put', 'freezer', 'im', 'sure', 'peopl', 'make', 'larg', 'batch', 'tequila', 'mix', 'mix', 'melt', 'quickli', 'place', 'freezer', 'would', 'speed', 'process', 'could', 'get', 'star']",4.0,0.6249,True,1
Jose Cuervo174 Light Margarita Mix - 1.75l Bottle,"great taste, no calories","['sinc', 'start', 'use', 'product', 'cant', 'hardli', 'drink', 'margarita', 'made', 'high', 'calori', 'mixer', 'fortun', 'folk', 'walmart', 'area', 'also', 'start', 'use', 'local', 'walmart', 'rare', 'doesnt']",5.0,0.0,True,1
Powell Mahoney174 Margarita - 750ml Bottle,Delicious!,"['can', 'not', 'find', 'store', 'glad', 'jet', 'review', 'collect', 'part', 'promot']",5.0,-0.357,False,0
Powell Mahoney174 Margarita - 750ml Bottle,Great,"['husband', 'love', 'uniqu', 'tast', 'margarita', 'mix', 'jet', 'place', 'offer', 'mix', 'grate', 'price', 'deliveri', 'fast', 'continu', 'order', 'jet', 'review', 'collect', 'part', 'promot']",5.0,0.6369,True,1
Powell Mahoney174 Margarita - 750ml Bottle,Excellent.,"['add', 'tequila', 'seltzer', 'slice', 'fresh', 'lime', 'make', 'virgin', 'margarita', 'great', 'way', 'perfect', 'summer', 'entertain', 'sweepstak', 'review', 'collect', 'part', 'promot']",5.0,0.9081,True,1
"Margaritaville Margarita Mix, 59.2 oz ()",Margaritaville margarita mix,"['one', 'best', 'tast', 'mix']",4.0,0.6369,True,1
"Master of Mixes Mango Daiquiri Margarita Mixer, 33.8 fl oz",Great Price,"['purchas', 'island', 'oasi', 'machin', 'work', 'perfectli', 'tast', 'great']",5.0,0.6249,True,1
"Master of Mixes Mango Daiquiri Margarita Mixer, 33.8 fl oz",A little too thick sweet,"['love', 'mango', 'everyth', 'dont', 'like', 'pure', 'sugar', 'thick', 'sweet', 'even', 'tri', 'frozen', 'margarita', 'stick', 'citru', 'one']",3.0,0.7261,True,1
"Master of Mixes Mango Daiquiri Margarita Mixer, 33.8 fl oz",Mango,"['tasti', 'bottl', 'gone', 'way', 'earli']",5.0,0.0,True,1
"Master of Mixes Mango Daiquiri Margarita Mixer, 33.8 fl oz",Makes great mixed drinks.,"['love', 'tast', 'textur', 'tast', 'great', 'mix', 'watermelon', 'well']",5.0,0.886,True,1
"Master of Mixes Mango Daiquiri Margarita Mixer, 33.8 fl oz",Mango Daiquiris Mix,"['love', 'flavor', 'mixer', 'granddaught', 'even', 'love', 'smoothi', 'make', 'mix', 'fruit', 'juic', 'mango', 'daiquir', 'mixer', 'ice', 'excel', 'summer', 'drink', 'realli', 'hope', 'walmart', 'continu', 'sell', 'product', 'easi', 'order', 'fast', 'deliveri']",4.0,0.936,True,1
"Master of Mixes Mango Daiquiri Margarita Mixer, 33.8 fl oz",Yymmy,"['mix', 'ice', 'tequila', 'lime', 'serv', 'top', 'chamoy']",5.0,0.2023,True,1
"Master of Mixes Mango Daiquiri Margarita Mixer, 33.8 fl oz",Mango maddness,"['sister', 'realli', 'enjoy', 'flavor', 'mix', 'truli', 'like', 'bite', 'mango']",5.0,0.6908,True,1
"Master of Mixes Mango Daiquiri Margarita Mixer, 33.8 fl oz",Very good,"['tast', 'delici', 'even', 'mix', 'ststrawberri']",4.0,0.0,True,1
"Master of Mixes Mango Daiquiri Margarita Mixer, 33.8 fl oz",Yummy,"['follow', 'direct', 'le', 'perfect']",5.0,0.5719,True,1
"Master of Mixes Mango Daiquiri Margarita Mixer, 33.8 fl oz",Mom,"['littl', 'thick', 'tast', 'great']",3.0,0.6249,True,1
"Master of Mixes Sweet'n Sour Mixer, 1 L",Great stuff!,"['whiskey', 'sour', 'lover', 'imbib', 'dinner', 'hubbi', 'suggest', 'tri', 'home', 'happi', 'find', 'product', 'walmart', 'supercent', 'first', 'tast', 'great', 'much', 'differ', 'tast', 'mr', 'mr', 't', 'slightli', 'higher', 'price', 'prior', 'purchas', 'walmart', 'wasnt', 'awar', 'carri', 'mixer', 'foolish', 'part', 'duh', 'everyth', 'pay', 'like', 'per', 'bottl', 'store', 'walmart', 'believ', 'stock', 'bought', 'bottl', 'also', 'lite', 'versionsugarfre', 'thought', 'would', 'greatnot', 'drink', 'sugerfre', 'pop', 'doesnt', 'tast', 'good', 'sugarfre', 'version', 'tomorrow', 'go', 'exchang', 'bottl', 'regular', 'type', 'hey', 'carb', 'thereoh', 'well', 'love', 'walmart', 'especi', 'love', 'abil', 'check', 'avail', 'product', 'onlin', 'treke', 'especi', 'sinc', 'mixer', 'pretti', 'much', 'sold', 'supercent', 'within', 'mile', 'radiusbut', 'one']",5.0,0.9516,True,1
"Master of Mixes Sweet'n Sour Mixer, 1 L","Cheapest anywhere , highly recommended.","['fantast', 'especi', 'mix', 'amaretto']",5.0,0.0,True,1
"Master of Mixes Sweet'n Sour Mixer, 1 L",flavor is perfect,"['best', 'mix', 'ever', 'purchasedi', 'buy', 'regularli']",5.0,0.6369,True,1
"Master of Mixes Sweet'n Sour Mixer, 1 L",Great taste at a goo price!,"['love', 'mix']",5.0,0.6369,True,1
"Master of Mixes Sweet'n Sour Mixer, 1 L",Good stuff,"['love', 'flavor', 'tast', 'great', 'amaretto', 'sour']",5.0,0.8519,True,1
"Master of Mixes Sweet'n Sour Mixer, 1 L",Good price,"['happi', 'price', 'havent', 'use', 'yet']",5.0,0.0,True,1
"Master of Mixes Sweet'n Sour Mixer, 1 L",Sour,"['good', 'mix', 'cocktail', 'littl', 'sour', 'brand', 'bad']",5.0,-0.1531,False,0
Jose Cuervo174 Mango Margarita Mix - 1.75l Bottle,Mango Margarita mix,"['wonder', 'chang', 'pace', 'like', 'margarita', 'sorri', 'youv', 'given', 'tri']",5.0,0.3612,True,1
Jose Cuervo174 Mango Margarita Mix - 1.75l Bottle,Super refreshing!,"['bought', 'afternoon', 'friend', 'super', 'refresh', 'realli', 'like', 'qualiti', 'mix']",5.0,0.8625,True,1
Jose Cuervo174 Mango Margarita Mix - 1.75l Bottle,Smooth,"['make', 'sure', 'use', 'crush', 'ice', 'littl', 'sweet', 'rock']",5.0,0.5719,True,1
Jose Cuervo174 Mango Margarita Mix - 1.75l Bottle,Very good,"['new', 'flavor', 'great', 'product']",5.0,0.6249,True,1
Jose Cuervo174 Mango Margarita Mix - 1.75l Bottle,Drink mix,"['pretti', 'good', 'quicki']",3.0,0.4404,True,1
Jose Cuervo174 Mango Margarita Mix - 1.75l Bottle,Great taste,"['tasti', 'fresh', 'made', 'still', 'tasti', 'conveni', 'pantri', 'especi', 'holiday', 'come']",4.0,0.6124,True,1
Jose Cuervo174 Mango Margarita Mix - 1.75l Bottle,Great mix at a great price!,"['cheapest', 'price', 'internet', 'free', 'ship', 'cant', 'go', 'wrong']",5.0,0.7054,True,1
"Master of Mixes Cosmopolitan Martini Mixer, 33.8 fl oz",Way tooooo Sweet,"['usual', 'make', 'cosmo', 'thought', 'would', 'quicker', 'use', 'mix', 'bad', 'idea', 'particular', 'flavor', 'soooo', 'sweet', 'keep', 'ad', 'lime', 'temper', 'sickysweet', 'like', 'sweet', 'tast', 'like', 'true', 'cosmo', 'recip']",2.0,0.7579,False,1
"Master of Mixes Cosmopolitan Martini Mixer, 33.8 fl oz",Great product,['lucki'],5.0,0.0,True,1
"Master of Mixes Cosmopolitan Martini Mixer, 33.8 fl oz",Not bad mix,"['tasti', 'conveni', 'hand', 'good', 'fresh', 'juic', 'still', 'pretti', 'good']",4.0,0.8834,True,1
"Master Of Mixes Mango Daiquiri/Margarita Mixer, 33.8 oz ()",Great Product....!!!,"['realli', 'enjoy', 'tast', 'price', 'best', 'mixer', 'ever', 'tast']",5.0,0.8126,True,1
"Master Of Mixes Mango Daiquiri/Margarita Mixer, 33.8 oz ()",Excellent flavor for an Icy or mixed drink!,"['im', 'hook', 'mango', 'flavor', 'master', 'mix', 'love', 'put', 'mix', 'blender', 'mix', 'ice', 'cold', 'smoothi', 'summer', 'drink', 'love', 'strawberri', 'flavor', 'anyon', 'like', 'ici', 'would', 'love', 'mango', 'flavor', 'master', 'mix', 'well', 'flavor', 'also']",5.0,0.9531,True,1
"Master Of Mixes Mango Daiquiri/Margarita Mixer, 33.8 oz ()",Great addition to ice tea drinks,"['great', 'supplement', 'non', 'alcohol', 'drink', 'ie', 'green', 'tea', 'store', 'quit', 'avail', 'howev', 'found', 'onlin', 'great', 'entertain', 'ad', 'punch', 'littl', 'go', 'long', 'way']",5.0,0.8885,True,1
